latitude,longitude,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,SG_Depth_to_bedrock,isric-soil-proportion-of-sand,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,MODIS_NPP,HumanModification,biomes,HyphalLength_m_cm3_final,log_hyphal_density,location_id
40.82,-107.78,52.54988098,381.1306763,283.5169983,23.19832993,18.27762794,72.17503357,200.0,887.0,2165.5,1.722720146,1786.510254,0.04271061,13.0,0.315611511,0.27430158491443246,40.82_-107.78
40.82,-107.78,52.54988098,381.1306763,283.5169983,23.19832993,18.27762794,72.17503357,200.0,887.0,2165.5,1.722720146,1786.510254,0.04271061,13.0,0.468920863,0.3845280243995791,40.82_-107.78
40.82,-107.78,52.54988098,381.1306763,283.5169983,23.19832993,18.27762794,72.17503357,200.0,887.0,2165.5,1.722720146,1786.510254,0.04271061,13.0,0.483956835,0.3947120573949321,40.82_-107.78
40.82,-107.78,52.54988098,381.1306763,283.5169983,23.19832993,18.27762794,72.17503357,200.0,887.0,2165.5,1.722720146,1786.510254,0.04271061,13.0,0.483956835,0.3947120573949321,40.82_-107.78
40.82,-107.78,52.54988098,381.1306763,283.5169983,23.19832993,18.27762794,72.17503357,200.0,887.0,2165.5,1.722720146,1786.510254,0.04271061,13.0,0.571151079,0.45180852205898864,40.82_-107.78
40.82,-107.78,52.54988098,381.1306763,283.5169983,23.19832993,18.27762794,72.17503357,200.0,887.0,2165.5,1.722720146,1786.510254,0.04271061,13.0,0.583165468,0.45942630354737407,40.82_-107.78
40.82,-107.78,52.54988098,381.1306763,283.5169983,23.19832993,18.27762794,72.17503357,200.0,887.0,2165.5,1.722720146,1786.510254,0.04271061,13.0,0.610215827,0.4763682240491992,40.82_-107.78
45.4,-93.2,70.48357391,860.6798706,276.4835815,50.69832993,72.35490417,57.16270065,200.0,1422.0,275.0,0.437510222,4475.833984,0.369695306,4.0,0.428835616,0.3568598580410659,45.4_-93.2
45.4,-93.2,70.48357391,860.6798706,276.4835815,50.69832993,72.35490417,57.16270065,200.0,1422.0,275.0,0.437510222,4475.833984,0.369695306,4.0,0.452671233,0.3734040912637882,45.4_-93.2
45.4,-93.2,70.48357391,860.6798706,276.4835815,50.69832993,72.35490417,57.16270065,200.0,1422.0,275.0,0.437510222,4475.833984,0.369695306,4.0,0.452671233,0.3734040912637882,45.4_-93.2
45.4,-93.2,70.48357391,860.6798706,276.4835815,50.69832993,72.35490417,57.16270065,200.0,1422.0,275.0,0.437510222,4475.833984,0.369695306,4.0,0.460616438,0.3788585644196068,45.4_-93.2
45.4,-93.2,70.48357391,860.6798706,276.4835815,50.69832993,72.35490417,57.16270065,200.0,1422.0,275.0,0.437510222,4475.833984,0.369695306,4.0,0.607534247,0.47470148141280843,45.4_-93.2
45.4,-93.2,70.48357391,860.6798706,276.4835815,50.69832993,72.35490417,57.16270065,200.0,1422.0,275.0,0.437510222,4475.833984,0.369695306,4.0,0.837808219,0.6085736762696631,45.4_-93.2
45.4,-93.2,70.48357391,860.6798706,276.4835815,50.69832993,72.35490417,57.16270065,200.0,1422.0,275.0,0.437510222,4475.833984,0.369695306,4.0,0.841780822,0.6107329416111088,45.4_-93.2
45.4,-93.2,70.48357391,860.6798706,276.4835815,50.69832993,72.35490417,57.16270065,200.0,1422.0,275.0,0.437510222,4475.833984,0.369695306,4.0,1.016506849,0.7013667318045657,45.4_-93.2
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.183481481,0.7809206125702094,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.311185185,0.8377604600593472,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.395259259,0.8734914751086429,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.413333333,0.8810089175913938,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.481481481,0.9088557531926071,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.488222222,0.9115684884124762,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.522074074,0.9250816082454252,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.592148148,0.9524869327208916,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.592148148,0.9524869327208916,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.648888889,0.9741402649028759,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.648888889,0.9741402649028759,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.657333333,0.9773231135569995,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.685851852,0.9879979409581763,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.736888889,1.0068218333265775,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.741925926,1.00866056618733,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.775777778,1.0209309882875557,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.822074074,1.0374721018458746,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.851851852,1.0479685559013028,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.936444444,1.0771994766800652,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.944888889,1.0800710876991055,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.975333333,1.0903560774269363,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,1.99237037,1.0960658392159872,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.000814815,1.098883856790149,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.012518519,1.1027764461837704,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.054814815,1.116718973764996,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.094518519,1.129632326667981,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.128592593,1.1405832526301047,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.291555556,1.191360266410118,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.401037037,1.224080395998106,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.511407407,1.2560169277657944,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.571333333,1.2729390086973231,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.579851852,1.2753214174334402,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.705925926,1.309933140075718,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.792666667,1.333069377748235,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.798888889,1.334708626344239,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.84962963,1.347976943672176,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.88637037,1.3574756552144767,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,2.971481481,1.3791391941064906,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,3.33162963,1.4659438291771707,36.95_116.6
36.95,116.6,141.5,608.7866211,314.5,109.5983429,9.079191208,79.34825134,200.0,667.0,23.0,0.110790431,3449.32373,0.813170373,4.0,3.551481481,1.515452780186391,36.95_116.6
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.358270677,0.30621232959885364,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.425338346,0.3544092213266715,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.447154472,0.3695991952342744,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.453834586,0.3742046078528284,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.491578947,0.3998352548490932,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.492857143,0.40069182945120047,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.512706767,0.4139006070340658,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.516766917,0.41658104123117784,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.555639098,0.44188645669407417,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.57481203,0.454135919123546,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.58037594,0.4576627554452869,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.581578947,0.45842368158183106,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.584360902,0.4601811096118656,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.609774436,0.47609406731783477,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.621428571,0.4833075946077812,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.62962406,0.48834935018081893,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.652556391,0.502323416821078,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.706090226,0.5342043351270327,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.712030075,0.5376798447381466,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.727067669,0.5464249813731682,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.741428571,0.5547057941917635,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.756504065,0.5633255069823819,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.77,0.5709795465857378,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.774586466,0.5735674188826365,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.797218045,0.5862399387822015,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.801729323,0.588746938691626,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.825488722,0.6018477440610549,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.864661654,0.6230796178706477,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.896541353,0.6400318868128633,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.913821138,0.6491018393433086,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.916766917,0.6506398692950547,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.920451128,0.6525601209403251,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.970526316,0.6783006725497884,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,0.97518797,0.6806635685078066,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,1.053082707,0.7193424231483799,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,1.068496241,0.7268218896587947,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,1.126992481,0.7547090011859939,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,1.148780488,0.764900466328632,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,1.182706767,0.7805657428467223,47.45_8.7
47.45,8.7,95.50032806,1258.623535,229.4671173,19.49497986,41.37052917,61.06148911,200.0,734.0,520.0,2.356645107,8344.599609,0.782534957,4.0,1.787744361,1.025232796083062,47.45_8.7
31.91,-8.28,186.4832458,246.0166779,349.5,68.29333496,6.674467564,80.19622803,191.3649597,897.0,572.0,1.500304461,1766.800049,0.270249695,12.0,1.076470588,0.7306696197697206,31.91_-8.28
-4.18,-79.6,227.4342651,847.0697632,294.4008484,86.18659973,18.58182335,66.01222992,193.5471954,802.0,1009.0,5.006729126,7520.349609,0.238371924,1.0,10.7,2.4595888418037104,-4.18_-79.6
-4.18,-79.6,227.4342651,847.0697632,294.4008484,86.18659973,18.58182335,66.01222992,193.5471954,802.0,1009.0,5.006729126,7520.349609,0.238371924,1.0,12.4,2.5952547069568657,-4.18_-79.6
-4.18,-79.6,227.4342651,847.0697632,294.4008484,86.18659973,18.58182335,66.01222992,193.5471954,802.0,1009.0,5.006729126,7520.349609,0.238371924,1.0,19.2,3.005682604407159,-4.18_-79.6
-4.18,-79.6,227.4342651,847.0697632,294.4008484,86.18659973,18.58182335,66.01222992,193.5471954,802.0,1009.0,5.006729126,7520.349609,0.238371924,1.0,19.3,3.0106208860477417,-4.18_-79.6
50.1,14.2,86.51673126,577.4042358,230.5,45.40332413,18.56779671,69.61344147,200.0,497.0,371.0,0.271419644,4823.200195,0.785072744,4.0,0.346153846,0.2972515233536459,50.1_14.2
50.1,14.2,86.51673126,577.4042358,230.5,45.40332413,18.56779671,69.61344147,200.0,497.0,371.0,0.271419644,4823.200195,0.785072744,4.0,0.376923077,0.3198513554410385,50.1_14.2
50.1,14.2,86.51673126,577.4042358,230.5,45.40332413,18.56779671,69.61344147,200.0,497.0,371.0,0.271419644,4823.200195,0.785072744,4.0,0.423076923,0.35282137456868834,50.1_14.2
50.1,14.2,86.51673126,577.4042358,230.5,45.40332413,18.56779671,69.61344147,200.0,497.0,371.0,0.271419644,4823.200195,0.785072744,4.0,0.446153846,0.3689075122679838,50.1_14.2
50.1,14.2,86.51673126,577.4042358,230.5,45.40332413,18.56779671,69.61344147,200.0,497.0,371.0,0.271419644,4823.200195,0.785072744,4.0,0.546153846,0.4357704575039909,50.1_14.2
50.1,14.2,86.51673126,577.4042358,230.5,45.40332413,18.56779671,69.61344147,200.0,497.0,371.0,0.271419644,4823.200195,0.785072744,4.0,0.584615385,0.46034171857671713,50.1_14.2
50.1,14.2,86.51673126,577.4042358,230.5,45.40332413,18.56779671,69.61344147,200.0,497.0,371.0,0.271419644,4823.200195,0.785072744,4.0,0.6,0.4700036292457356,50.1_14.2
50.1,14.2,86.51673126,577.4042358,230.5,45.40332413,18.56779671,69.61344147,200.0,497.0,371.0,0.271419644,4823.200195,0.785072744,4.0,0.615384615,0.479573080023791,50.1_14.2
50.1,14.2,86.51673126,577.4042358,230.5,45.40332413,18.56779671,69.61344147,200.0,497.0,371.0,0.271419644,4823.200195,0.785072744,4.0,0.630769231,0.4890518243579395,50.1_14.2
50.1,14.2,86.51673126,577.4042358,230.5,45.40332413,18.56779671,69.61344147,200.0,497.0,371.0,0.271419644,4823.200195,0.785072744,4.0,0.738461538,0.5530005485512167,50.1_14.2
50.1,14.2,86.51673126,577.4042358,230.5,45.40332413,18.56779671,69.61344147,200.0,497.0,371.0,0.271419644,4823.200195,0.785072744,4.0,0.938461538,0.6618946368177456,50.1_14.2
50.1,14.2,86.51673126,577.4042358,230.5,45.40332413,18.56779671,69.61344147,200.0,497.0,371.0,0.271419644,4823.200195,0.785072744,4.0,1.092307692,0.7382676156933561,50.1_14.2
45.43,-73.93,69.5,1044.871826,253.5,13.99997234,49.93118668,62.12562561,200.0,826.0,35.0,0.306004524,5403.929199,0.70979768,4.0,0.41,0.3435897043900769,45.43_-73.93
45.43,-73.93,69.5,1044.871826,253.5,13.99997234,49.93118668,62.12562561,200.0,826.0,35.0,0.306004524,5403.929199,0.70979768,4.0,0.45,0.37156355643248307,45.43_-73.93
45.43,-73.93,69.5,1044.871826,253.5,13.99997234,49.93118668,62.12562561,200.0,826.0,35.0,0.306004524,5403.929199,0.70979768,4.0,0.76,0.5653138090500605,45.43_-73.93
45.43,-73.93,69.5,1044.871826,253.5,13.99997234,49.93118668,62.12562561,200.0,826.0,35.0,0.306004524,5403.929199,0.70979768,4.0,0.87,0.6259384308664953,45.43_-73.93
45.43,-73.93,69.5,1044.871826,253.5,13.99997234,49.93118668,62.12562561,200.0,826.0,35.0,0.306004524,5403.929199,0.70979768,4.0,1.2,0.7884573603642702,45.43_-73.93
45.43,-73.93,69.5,1044.871826,253.5,13.99997234,49.93118668,62.12562561,200.0,826.0,35.0,0.306004524,5403.929199,0.70979768,4.0,1.4,0.8754687373538999,45.43_-73.93
45.43,-73.93,69.5,1044.871826,253.5,13.99997234,49.93118668,62.12562561,200.0,826.0,35.0,0.306004524,5403.929199,0.70979768,4.0,1.6,0.9555114450274365,45.43_-73.93
45.43,-73.93,69.5,1044.871826,253.5,13.99997234,49.93118668,62.12562561,200.0,826.0,35.0,0.306004524,5403.929199,0.70979768,4.0,1.64,0.9707789171582247,45.43_-73.93
-32.33,116.67,168.4669495,476.8379822,311.450531,72.50332642,19.39768982,65.28206635,199.9857635,1636.0,248.0,1.146779299,5349.800293,0.198858619,12.0,8.114754098,2.209894430037703,-32.33_116.67
-32.33,116.67,168.4669495,476.8379822,311.450531,72.50332642,19.39768982,65.28206635,199.9857635,1636.0,248.0,1.146779299,5349.800293,0.198858619,12.0,8.606557377,2.262445925398582,-32.33_116.67
-32.33,116.67,168.4669495,476.8379822,311.450531,72.50332642,19.39768982,65.28206635,199.9857635,1636.0,248.0,1.146779299,5349.800293,0.198858619,12.0,11.55737705,2.530308305632554,-32.33_116.67
-31.79,116.37,171.5,679.2056274,317.4834595,80.29998779,21.06001663,62.97073364,200.0,1592.0,267.0,1.736911297,5868.797363,0.397393227,12.0,6.08,1.9572739077056285,-31.79_116.37
-31.79,116.37,171.5,679.2056274,317.4834595,80.29998779,21.06001663,62.97073364,200.0,1592.0,267.0,1.736911297,5868.797363,0.397393227,12.0,7.92,2.188295946591918,-31.79_116.37
-31.78,116.37,171.5002747,684.2987671,317.5002747,80.39832306,21.46986771,63.74998856,199.9022827,1594.0,266.5,1.945065022,5656.610352,0.501234889,12.0,5.6,1.8870696490323797,-31.78_116.37
-31.78,116.37,171.5002747,684.2987671,317.5002747,80.39832306,21.46986771,63.74998856,199.9022827,1594.0,266.5,1.945065022,5656.610352,0.501234889,12.0,11.12,2.4948569806411682,-31.78_116.37
-30.96,116.21,182.4998322,502.0693054,330.5165405,72.29330444,18.195158,63.92699432,198.1893005,1675.0,241.0,2.588071108,5338.385742,0.279933512,12.0,7.142857143,2.0971411187967806,-30.96_116.21
-30.96,116.21,182.4998322,502.0693054,330.5165405,72.29330444,18.195158,63.92699432,198.1893005,1675.0,241.0,2.588071108,5338.385742,0.279933512,12.0,14.36507937,2.7320973612052923,-30.96_116.21
-30.96,116.21,182.4998322,502.0693054,330.5165405,72.29330444,18.195158,63.92699432,198.1893005,1675.0,241.0,2.588071108,5338.385742,0.279933512,12.0,19.6031746,3.0254451707184193,-30.96_116.21
63.15,27.32,32.5,702.4472046,204.5,29.09667778,78.91949463,54.19724655,200.0,893.0,88.0,0.374958992,4057.392334,0.569533587,6.0,1.071851852,0.7284428218409897,63.15_27.32
63.15,27.32,32.5,702.4472046,204.5,29.09667778,78.91949463,54.19724655,200.0,893.0,88.0,0.374958992,4057.392334,0.569533587,6.0,1.831574074,1.0408327669217503,63.15_27.32
63.15,27.32,32.5,702.4472046,204.5,29.09667778,78.91949463,54.19724655,200.0,893.0,88.0,0.374958992,4057.392334,0.569533587,6.0,3.869259259,1.5829418226509397,63.15_27.32
63.15,27.32,32.5,702.4472046,204.5,29.09667778,78.91949463,54.19724655,200.0,893.0,88.0,0.374958992,4057.392334,0.569533587,6.0,4.266296296,1.6613273253476912,63.15_27.32
63.15,27.32,32.5,702.4472046,204.5,29.09667778,78.91949463,54.19724655,200.0,893.0,88.0,0.374958992,4057.392334,0.569533587,6.0,9.359444444,2.337898610296935,63.15_27.32
63.15,27.32,32.5,702.4472046,204.5,29.09667778,78.91949463,54.19724655,200.0,893.0,88.0,0.374958992,4057.392334,0.569533587,6.0,10.25287037,2.4206232401067345,63.15_27.32
47.75,9.5,95.48326874,1120.596069,222.4832611,25.20000076,30.37368774,60.5982399,200.0,708.0,513.0,1.243774891,6457.814453,0.672754049,4.0,20.35,3.0610517396746335,47.75_9.5
